target_id,source_id,weight
8.00_74.00,7.00_73.25,0.00782981086055644
8.00_74.00,7.00_73.50,0.00782981086055644
8.00_74.00,7.00_73.75,0.00782981086055644
8.00_74.00,7.00_74.00,0.00782981086055644
8.00_74.00,7.00_74.25,0.00782981086055644
8.00_74.00,7.00_74.50,0.00782981086055644
8.00_74.00,7.00_74.75,0.00782981086055644
8.00_74.00,7.00_75.00,0.00391490543027822
8.00_74.00,7.25_73.00,0.00782659445685691
8.00_74.00,7.25_73.25,0.0156531889137138
8.00_74.00,7.25_73.50,0.0156531889137138
8.00_74.00,7.25_73.75,0.0156531889137138
8.00_74.00,7.25_74.00,0.0156531889137138
8.00_74.00,7.25_74.25,0.0156531889137138
8.00_74.00,7.25_74.50,0.0156531889137138
8.00_74.00,7.25_74.75,0.0156531889137138
8.00_74.00,7.25_75.00,0.00782659445685691
8.00_74.00,7.50_73.00,0.00782217554339104
8.00_74.00,7.50_73.25,0.0156443510867821
8.00_74.00,7.50_73.50,0.0156443510867821
8.00_74.00,7.50_73.75,0.0156443510867821
8.00_74.00,7.50_74.00,0.0156443510867821
8.00_74.00,7.50_74.25,0.0156443510867821
8.00_74.00,7.50_74.50,0.0156443510867821
8.00_74.00,7.50_74.75,0.0156443510867821
8.00_74.00,7.50_75.00,0.00782217554339104
8.00_74.00,7.75_73.00,0.00781760770697826
8.00_74.00,7.75_73.25,0.0156352154139565
8.00_74.00,7.75_73.50,0.0156352154139565
8.00_74.00,7.75_73.75,0.0156352154139565
8.00_74.00,7.75_74.00,0.0156352154139565
8.00_74.00,7.75_74.25,0.0156352154139565
8.00_74.00,7.75_74.50,0.0156352154139565
8.00_74.00,7.75_74.75,0.0156352154139565
8.00_74.00,7.75_75.00,0.00781760770697826
8.00_74.00,8.00_73.00,0.00781289103458357
8.00_74.00,8.00_73.25,0.0156257820691671
8.00_74.00,8.00_73.50,0.0156257820691671
8.00_74.00,8.00_73.75,0.0156257820691671
8.00_74.00,8.00_74.00,0.0156257820691671
8.00_74.00,8.00_74.25,0.0156257820691671
8.00_74.00,8.00_74.50,0.0156257820691671
8.00_74.00,8.00_74.75,0.0156257820691671
8.00_74.00,8.00_75.00,0.00781289103458357
8.00_74.00,8.25_73.00,0.00780802561600562
8.00_74.00,8.25_73.25,0.0156160512320112
8.00_74.00,8.25_73.50,0.0156160512320112
8.00_74.00,8.25_73.75,0.0156160512320112
8.00_74.00,8.25_74.00,0.0156160512320112
8.00_74.00,8.25_74.25,0.0156160512320112
8.00_74.00,8.25_74.50,0.0156160512320112
8.00_74.00,8.25_74.75,0.0156160512320112
8.00_74.00,8.25_75.00,0.00780802561600562
8.00_74.00,8.50_73.00,0.00780301154387497
8.00_74.00,8.50_73.25,0.0156060230877499
8.00_74.00,8.50_73.50,0.0156060230877499
8.00_74.00,8.50_73.75,0.0156060230877499
8.00_74.00,8.50_74.00,0.0156060230877499
8.00_74.00,8.50_74.25,0.0156060230877499
8.00_74.00,8.50_74.50,0.0156060230877499
8.00_74.00,8.50_74.75,0.0156060230877499
